Timestamp,Equipment,Load (%),Power (kW),Voltage (V),Current (A),Temperature (C),Downtime (min)
1/1/2025 10:00,Compressor-303,78.03,29.03,428.18,75.38,75.63,0
1/1/2025 11:00,Compressor-303,62.81,25.13,408.94,68.33,65.7,0
1/1/2025 12:00,Compressor-303,66.23,22.13,402.95,61.05,66.54,0
1/1/2025 13:00,Compressor-303,49.83,21.63,431.08,55.78,57.09,0
1/1/2025 14:00,Compressor-303,40.51,13.42,393.64,37.9,52.67,0
1/1/2025 15:00,Compressor-303,40,12.05,393.1,34.09,53.83,0
1/1/2025 16:00,Compressor-303,40,15.22,408.12,41.46,55.62,0
1/1/2025 17:00,Compressor-303,40,13.98,381.04,40.79,54.73,0
1/1/2025 18:00,Compressor-303,40,11,380.25,32.18,56.3,0
1/1/2025 19:00,Compressor-303,40,16.37,419.87,43.34,53.45,0
1/1/2025 20:00,Compressor-303,40,17.1,425.86,44.64,53.63,0
1/1/2025 21:00,Compressor-303,43.66,19.21,424.24,50.34,56.97,0
1/1/2025 22:00,Compressor-303,52.9,22.82,439.99,57.66,60.9,0
1/1/2025 23:00,Compressor-303,52.48,17.05,415.24,45.64,59.46,0
1/2/2025 0:00,Compressor-303,56.38,21.94,415.89,58.68,63.71,0
1/2/2025 1:00,Compressor-303,78.88,30.45,411.21,82.38,80.61,0
1/2/2025 2:00,Compressor-303,70.48,29.21,410.68,79.13,70.29,0
1/2/2025 3:00,Compressor-303,81.84,27.19,428.41,70.61,78.01,0
1/2/2025 4:00,Compressor-303,80.7,30.04,405.57,82.39,78.94,0
1/2/2025 5:00,Compressor-303,81.27,32.8,404,90.32,80.11,0
1/2/2025 6:00,Compressor-303,80.01,24.45,399.98,68.01,80.87,0
1/2/2025 7:00,Compressor-303,90.57,29.05,395.59,81.68,83.01,0
1/2/2025 8:00,Compressor-303,95.27,34.91,401.91,96.62,89.48,21
1/2/2025 9:00,Compressor-303,78.77,26.25,400.02,72.99,80.44,0
1/2/2025 10:00,Compressor-303,69.52,28.89,394.13,81.55,71.58,0
1/2/2025 11:00,Compressor-303,69.92,25.91,408.93,70.49,73.43,0
1/2/2025 12:00,Compressor-303,63.04,19.66,391.83,55.82,66.71,0
1/2/2025 13:00,Compressor-303,47.69,15.62,435.89,39.85,61.98,0
1/2/2025 14:00,Compressor-303,49.21,16.57,434.25,42.45,59.57,0
1/2/2025 15:00,Compressor-303,45.54,18.93,389.56,54.07,54.3,0
1/2/2025 16:00,Compressor-303,40,12.39,415.94,33.15,49.64,0
1/2/2025 17:00,Compressor-303,40,12.76,381.16,37.23,54.3,0
1/2/2025 18:00,Compressor-303,40,16.46,434.58,42.14,55.61,0
1/2/2025 19:00,Compressor-303,40,12.65,403.57,34.87,54.62,0
1/2/2025 20:00,Compressor-303,40,12.29,410.18,33.33,54.18,0
1/2/2025 21:00,Compressor-303,40,15.11,431.36,38.95,56.3,0
1/2/2025 22:00,Compressor-303,42.37,14.71,426.13,38.39,54.37,0
1/2/2025 23:00,Compressor-303,48.69,17.24,399.3,48.02,60.5,0
1/3/2025 0:00,Compressor-303,57.15,20.05,388.96,57.38,61.93,0
1/3/2025 1:00,Compressor-303,72.39,27.03,435.8,69.02,73.25,0
1/3/2025 2:00,Compressor-303,79.82,24.62,428.4,63.97,77.85,0
1/3/2025 3:00,Compressor-303,77.36,24.08,393.78,68.06,72.87,0
1/3/2025 4:00,Compressor-303,86.52,25.25,395.75,71.02,81.22,0
1/3/2025 5:00,Compressor-303,92.42,35.55,431.09,91.79,84.22,0
1/3/2025 6:00,Compressor-303,91.71,28.62,392.03,81.27,84.91,0
1/3/2025 7:00,Compressor-303,84.72,35.7,402.76,98.65,79.75,0
1/3/2025 8:00,Compressor-303,79.23,25.44,436.06,64.92,81.08,0
1/3/2025 9:00,Compressor-303,82.81,25.31,416.93,67.56,76.87,0
1/3/2025 10:00,Compressor-303,83.52,33.41,421.88,88.14,77.9,0
1/3/2025 11:00,Compressor-303,64.62,20.05,405.63,55.03,68.22,0
1/3/2025 12:00,Compressor-303,59.82,23.73,399.04,66.19,67.21,0
1/3/2025 13:00,Compressor-303,42.4,18.73,428.72,48.63,55.4,0
1/3/2025 14:00,Compressor-303,43.37,17.83,413.98,47.93,56.27,0
1/3/2025 15:00,Compressor-303,40,12.57,432.95,32.32,53,0
1/3/2025 16:00,Compressor-303,40,11.74,406.81,32.11,57.27,0
1/3/2025 17:00,Compressor-303,40,15.87,412.45,42.84,56.2,0
1/3/2025 18:00,Compressor-303,40,14.21,411.88,38.4,54.07,0
1/3/2025 19:00,Compressor-303,40,12.16,397.89,34.02,54.86,0
1/3/2025 20:00,Compressor-303,40,14.9,419.63,39.53,56.04,0
1/3/2025 21:00,Compressor-303,40.94,13.62,383.64,39.52,52.01,0
1/3/2025 22:00,Compressor-303,40,17.27,424.92,45.25,57.2,0
1/3/2025 23:00,Compressor-303,53.06,23.58,436.09,60.17,59.07,0
1/4/2025 0:00,Compressor-303,57.58,20.73,405.77,56.91,66.23,0
1/4/2025 1:00,Compressor-303,66.63,26.9,435.71,68.75,69.69,0
1/4/2025 2:00,Compressor-303,78.19,29.5,400.74,81.99,77.43,0
1/4/2025 3:00,Compressor-303,83.74,28.67,401.04,79.61,81.49,0
1/4/2025 4:00,Compressor-303,82.25,32.75,395.03,92.32,78.03,0
1/4/2025 5:00,Compressor-303,84.7,35.76,410.26,97.08,79.59,0
1/4/2025 6:00,Compressor-303,89.1,35.3,401.38,97.93,83.24,0
1/4/2025 7:00,Compressor-303,95.56,41.94,437.58,106.74,87.75,0
1/4/2025 8:00,Compressor-303,83.09,31.23,439.06,79.22,79.84,0
1/4/2025 9:00,Compressor-303,83.42,30.76,397.06,86.28,78.21,0
1/4/2025 10:00,Compressor-303,68.32,23.91,430.17,61.9,75.26,0
1/4/2025 11:00,Compressor-303,76.26,32.01,419.82,84.92,71.12,0
1/4/2025 12:00,Compressor-303,68.2,27.95,389.04,80,68.56,0
1/4/2025 13:00,Compressor-303,59.49,17.96,381.22,52.48,64.22,0
1/4/2025 14:00,Compressor-303,50.27,21.78,411.64,58.92,60.09,0
1/4/2025 15:00,Compressor-303,40,15.59,387.18,44.84,47.76,0
1/4/2025 16:00,Compressor-303,40,18.38,434.65,47.09,53.5,0
1/4/2025 17:00,Compressor-303,41.11,13.43,426.71,35.04,55.13,0
1/4/2025 18:00,Compressor-303,40,12.69,409.85,34.48,54.19,0
1/4/2025 19:00,Compressor-303,40,15.3,405.95,41.97,51.75,0
1/4/2025 20:00,Compressor-303,40,14.46,390.96,41.18,52.39,0
1/4/2025 21:00,Compressor-303,42.99,15.3,424.3,40.16,59.87,0
1/4/2025 22:00,Compressor-303,43.09,16.77,409.05,45.64,58.87,0
1/4/2025 23:00,Compressor-303,44.63,12.91,385.15,37.33,58.68,0
1/5/2025 0:00,Compressor-303,61.12,20.04,387.63,57.62,67.68,0
1/5/2025 1:00,Compressor-303,73.57,22.6,382.62,65.82,74.78,0
1/5/2025 2:00,Compressor-303,67.78,18.95,384.02,54.99,72.04,0
1/5/2025 3:00,Compressor-303,83.64,33.08,404.95,91.02,79.54,0
1/5/2025 4:00,Compressor-303,85.14,30.12,391.48,85.72,82.62,0
1/5/2025 5:00,Compressor-303,89.9,38.87,414.31,104.55,83.11,0
1/5/2025 6:00,Compressor-303,90.47,33.87,432.77,87.22,82.19,0
1/5/2025 7:00,Compressor-303,85.1,28.17,396.69,79.12,80.99,0
1/5/2025 8:00,Compressor-303,85.56,33.45,407.65,91.42,81.68,0
1/5/2025 9:00,Compressor-303,80.96,35.35,424.31,92.84,76.08,0
1/5/2025 10:00,Compressor-303,82.44,33.79,387.58,97.14,81.69,0
1/5/2025 11:00,Compressor-303,69.52,28.98,395.89,81.58,70.77,0
1/5/2025 12:00,Compressor-303,64.77,22.33,393.14,63.29,70.51,0
1/5/2025 13:00,Compressor-303,58.9,24.19,386.24,69.8,66.51,0
1/5/2025 14:00,Compressor-303,43.4,16.85,429.37,43.72,57.13,0
1/5/2025 15:00,Compressor-303,40,16.26,414.86,43.68,53.21,0
1/5/2025 16:00,Compressor-303,42.88,17.61,421.96,46.5,53.29,0
1/5/2025 17:00,Compressor-303,40,14.07,394.51,39.73,53.41,0
1/5/2025 18:00,Compressor-303,40,12.8,424.98,33.55,55.75,0
1/5/2025 19:00,Compressor-303,40,13.53,426.23,35.37,53.98,0
1/5/2025 20:00,Compressor-303,40,16.15,404.57,44.48,54.02,0
1/5/2025 21:00,Compressor-303,40,16.21,435.33,41.48,55.45,0
1/5/2025 22:00,Compressor-303,45.19,17.29,416.3,46.28,52.34,0
1/5/2025 23:00,Compressor-303,58.66,23.13,390.58,65.99,58.12,0
1/6/2025 0:00,Compressor-303,54.58,24.46,425.97,64.02,62.99,0
1/6/2025 1:00,Compressor-303,67.02,23.5,388.13,67.51,71.23,0
1/6/2025 2:00,Compressor-303,72.12,24.94,404.4,68.75,71.79,0
1/6/2025 3:00,Compressor-303,80.16,25.45,390.25,72.69,80.94,0
1/6/2025 4:00,Compressor-303,80.07,30.72,416.7,82.18,78.11,0
1/6/2025 5:00,Compressor-303,90.4,41.54,434.74,106.54,84.52,0
1/6/2025 6:00,Compressor-303,87.28,36.1,398.14,101.08,81.62,0
1/6/2025 7:00,Compressor-303,88.17,26.31,406.54,72.16,82.85,0
1/6/2025 8:00,Compressor-303,75.88,29.06,408.41,79.32,76.63,0
1/6/2025 9:00,Compressor-303,83.08,34.13,406.04,93.7,81.55,0
1/6/2025 10:00,Compressor-303,65.98,24.18,382.82,70.43,70.12,0
1/6/2025 11:00,Compressor-303,67.1,29.45,428.74,76.58,70.55,0
1/6/2025 12:00,Compressor-303,58.91,21.3,434.24,54.69,66.12,0
1/6/2025 13:00,Compressor-303,49.1,18.34,382.63,53.43,59.61,0
1/6/2025 14:00,Compressor-303,40,15,391.42,42.72,53.26,0
1/6/2025 15:00,Compressor-303,40,13.37,401.3,37.13,49.19,0
1/6/2025 16:00,Compressor-303,40,13.3,381.41,38.88,54.67,0
1/6/2025 17:00,Compressor-303,40,15.27,385.67,44.13,55.43,0
1/6/2025 18:00,Compressor-303,40,11.77,383.21,34.25,57.9,0
1/6/2025 19:00,Compressor-303,40,14.98,410.24,40.72,55.05,0
1/6/2025 20:00,Compressor-303,40,16.82,430.55,43.56,53.89,0
1/6/2025 21:00,Compressor-303,40,13.59,438.7,34.54,53.95,0
1/6/2025 22:00,Compressor-303,40,12.78,418.36,34.06,53.58,0
1/6/2025 23:00,Compressor-303,43.95,13.94,433.27,35.88,55.35,0
1/7/2025 0:00,Compressor-303,64.83,26.34,381.87,76.94,67.55,0
1/7/2025 1:00,Compressor-303,58.24,17.34,401.75,48.14,65.46,0
1/7/2025 2:00,Compressor-303,71.35,25.11,436.93,64.1,76.76,0
1/7/2025 3:00,Compressor-303,73.42,22.99,422.17,60.74,79.72,0
1/7/2025 4:00,Compressor-303,83.11,27.68,424.29,72.77,78.63,0
1/7/2025 5:00,Compressor-303,81.92,37.31,431.7,96.41,79.88,0
1/7/2025 6:00,Compressor-303,79.08,22.9,394.04,64.84,77.99,0
1/7/2025 7:00,Compressor-303,93.22,40.55,412.02,109.78,83.39,0
1/7/2025 8:00,Compressor-303,93.97,34.66,409.36,94.45,84.67,0
1/7/2025 9:00,Compressor-303,79.57,31.53,408.25,86.14,74.34,0
1/7/2025 10:00,Compressor-303,74.14,25.39,382.53,74.03,75.37,0
1/7/2025 11:00,Compressor-303,61.48,28.01,425.63,73.41,67.23,0
1/7/2025 12:00,Compressor-303,61.89,22.96,407.23,62.9,68.53,0
1/7/2025 13:00,Compressor-303,51.9,18.67,402.39,51.76,63.52,0
1/7/2025 14:00,Compressor-303,40,16.65,434.05,42.79,54.66,0
1/7/2025 15:00,Compressor-303,40,12.66,416.25,33.94,54.52,0
1/7/2025 16:00,Compressor-303,40,15.01,404.17,41.42,52.36,0
1/7/2025 17:00,Compressor-303,40,16.73,390.49,47.79,52.31,0
1/7/2025 18:00,Compressor-303,40,12,399.53,33.52,55.2,0
1/7/2025 19:00,Compressor-303,40.33,15.5,381.48,45.33,52.3,0
1/7/2025 20:00,Compressor-303,40,11.9,383.7,34.6,54.58,0
1/7/2025 21:00,Compressor-303,40.35,11.81,394.99,33.34,55.55,0
1/7/2025 22:00,Compressor-303,48.36,16.57,404.27,45.72,62.56,0
1/7/2025 23:00,Compressor-303,55.55,18.99,438.24,48.34,61.12,0
1/8/2025 0:00,Compressor-303,52.72,17.32,406.8,47.53,65.36,0
1/8/2025 1:00,Compressor-303,67.47,22.99,412.6,62.2,73.1,0
1/8/2025 2:00,Compressor-303,70.55,25.47,421.4,67.45,73.58,0
1/8/2025 3:00,Compressor-303,76.71,23.22,402.06,64.45,71.1,0
1/8/2025 4:00,Compressor-303,91.39,31.45,419.95,83.58,82.32,0
1/8/2025 5:00,Compressor-303,82.1,23.37,392.62,66.44,78.9,0
1/8/2025 6:00,Compressor-303,89.21,28.69,393.65,81.34,83.96,0
1/8/2025 7:00,Compressor-303,90.65,26.66,384.51,77.39,82.6,0
1/8/2025 8:00,Compressor-303,79.18,30.66,422.48,81,79.96,0
1/8/2025 9:00,Compressor-303,85.13,29.95,386.98,86.37,78.54,0
1/8/2025 10:00,Compressor-303,66.74,28.59,416.24,76.66,69.15,0
1/8/2025 11:00,Compressor-303,60.81,21.37,395.43,60.31,65.52,0
1/8/2025 12:00,Compressor-303,63.57,21.74,402.1,60.35,67.68,0
1/8/2025 13:00,Compressor-303,57.74,22.67,419.05,60.38,63.88,0
1/8/2025 14:00,Compressor-303,50.11,19.71,382.3,57.54,59,0
1/8/2025 15:00,Compressor-303,40,15.67,409.83,42.68,54.63,0
1/8/2025 16:00,Compressor-303,40,13.58,388.29,39.03,52.65,0
1/8/2025 17:00,Compressor-303,40,14.6,420.72,38.73,53.8,0
1/8/2025 18:00,Compressor-303,40,12.96,428.45,33.75,54.94,0
1/8/2025 19:00,Compressor-303,40,16.99,414.17,45.78,51.92,0
1/8/2025 20:00,Compressor-303,40,15.31,420.13,40.69,54.97,0
1/8/2025 21:00,Compressor-303,40,15.12,436.78,38.64,51.87,0
1/8/2025 22:00,Compressor-303,49.98,22.15,435.83,56.71,56.76,0
1/8/2025 23:00,Compressor-303,53.5,18.81,429.23,48.91,60.31,0
1/9/2025 0:00,Compressor-303,63.73,20.74,383.38,60.4,66.88,0
1/9/2025 1:00,Compressor-303,82.22,29.39,423.72,77.45,79.89,0
1/9/2025 2:00,Compressor-303,81.79,31.94,412.86,86.38,82.66,0
1/9/2025 3:00,Compressor-303,79.46,24.51,387.16,70.71,77.27,0
1/9/2025 4:00,Compressor-303,92.18,38.87,422.08,102.84,85.31,0
1/9/2025 5:00,Compressor-303,80.64,23.31,391.51,66.49,75.4,0
1/9/2025 6:00,Compressor-303,90.68,25.93,390.01,74.24,84.46,0
1/9/2025 7:00,Compressor-303,85.39,35.55,429.78,92.36,82.86,0
1/9/2025 8:00,Compressor-303,85.37,31.63,419.72,84.17,82.42,0
1/9/2025 9:00,Compressor-303,77.15,27.12,391.32,77.39,80.5,0
1/9/2025 10:00,Compressor-303,81.84,33.12,424.13,87.2,79.36,0
1/9/2025 11:00,Compressor-303,69.45,29.52,410.02,80.4,70.49,0
1/9/2025 12:00,Compressor-303,63.43,24.26,388.89,69.68,63.75,0
1/9/2025 13:00,Compressor-303,60.5,25.5,435,65.48,67.55,0
1/9/2025 14:00,Compressor-303,40.01,11.55,380.08,33.93,57.25,0
1/9/2025 15:00,Compressor-303,48.74,19.31,405.05,53.24,60.03,0
1/9/2025 16:00,Compressor-303,40,15.93,391.52,45.44,54.08,0
1/9/2025 17:00,Compressor-303,40,16.58,387.05,47.84,54.61,0
1/9/2025 18:00,Compressor-303,40,17.26,414.81,46.46,55.04,0
1/9/2025 19:00,Compressor-303,40,14.71,391.27,42,51.57,0
1/9/2025 20:00,Compressor-303,40,12.45,398.79,34.86,52.74,0
1/9/2025 21:00,Compressor-303,40,13.85,394.72,39.17,55.67,0
1/9/2025 22:00,Compressor-303,50.7,19.4,438.27,49.44,58.75,0
1/9/2025 23:00,Compressor-303,53.23,19.98,389.43,57.29,64.13,0
1/10/2025 0:00,Compressor-303,70.89,26.84,433.38,69.2,72.92,0
1/10/2025 1:00,Compressor-303,69.01,26.32,409.32,71.86,72.21,0
1/10/2025 2:00,Compressor-303,73.41,27.55,399.6,77.03,74.28,0
1/10/2025 3:00,Compressor-303,71.39,23.49,406.3,64.61,71.66,0
1/10/2025 4:00,Compressor-303,88.49,28.64,410.87,77.88,81.31,0
1/10/2025 5:00,Compressor-303,93.29,27.56,384.33,80.13,82.58,0
1/10/2025 6:00,Compressor-303,94.1,38.04,422.98,100.48,88.1,0
1/10/2025 7:00,Compressor-303,87.2,36.19,417.29,96.9,82.54,0
1/10/2025 8:00,Compressor-303,74.78,28.06,396.65,79.05,74.88,0
1/10/2025 9:00,Compressor-303,84.97,33.74,400.54,94.14,81.76,0
1/10/2025 10:00,Compressor-303,79.98,29.67,411.67,80.54,78.31,0
1/10/2025 11:00,Compressor-303,75.46,24.53,437.88,62.59,76.23,0
1/10/2025 12:00,Compressor-303,71.61,21.95,408.95,59.97,74.17,0
1/10/2025 13:00,Compressor-303,56.04,18.45,398.7,51.7,65.28,0
1/10/2025 14:00,Compressor-303,43.29,18.91,415.58,50.84,57.05,0
1/10/2025 15:00,Compressor-303,40,14.14,421.37,37.5,57.47,0
1/10/2025 16:00,Compressor-303,40,11.78,401.32,32.79,56.56,0
1/10/2025 17:00,Compressor-303,40,15.47,425.72,40.6,53.05,0
1/10/2025 18:00,Compressor-303,40,12.07,406.84,33.16,52.69,0
1/10/2025 19:00,Compressor-303,40,16.06,439.13,40.86,55.54,0
1/10/2025 20:00,Compressor-303,40,11.66,388.38,33.54,54.49,0
1/10/2025 21:00,Compressor-303,42.3,15.79,412.54,42.77,55.14,0
1/10/2025 22:00,Compressor-303,48.53,18.18,392.52,51.74,59.57,0
1/10/2025 23:00,Compressor-303,53.14,20.29,389.84,58.15,60.42,0
1/11/2025 0:00,Compressor-303,58.28,18.83,415.97,50.61,61.22,0
1/11/2025 1:00,Compressor-303,63.42,20.56,419.74,54.75,70.18,0
1/11/2025 2:00,Compressor-303,71.19,23.21,405.52,63.99,73.49,0
1/11/2025 3:00,Compressor-303,76.98,34.48,432.9,89.05,77.96,0
1/11/2025 4:00,Compressor-303,88.29,29.11,385.26,84.46,80.51,0
1/11/2025 5:00,Compressor-303,93.73,31.96,417.48,85.58,88.78,0
1/11/2025 6:00,Compressor-303,91.51,36.38,410.23,99.15,83.81,0
1/11/2025 7:00,Compressor-303,84.97,24.64,400.05,68.85,78.69,0
1/11/2025 8:00,Compressor-303,91.43,35.74,433.84,92.1,83.72,0
1/11/2025 9:00,Compressor-303,78.79,24.56,432.75,63.44,77.18,0
1/11/2025 10:00,Compressor-303,74.92,31.39,400.52,87.63,76.32,0
1/11/2025 11:00,Compressor-303,68.08,22.32,412.94,60.44,70.11,0
1/11/2025 12:00,Compressor-303,69.46,21.06,423.63,55.59,69.91,0
1/11/2025 13:00,Compressor-303,48.37,14.05,382.27,41.08,57.28,0
1/11/2025 14:00,Compressor-303,48.62,13.9,395.42,39.31,60.07,0
1/11/2025 15:00,Compressor-303,40,14.18,393.8,40.26,52.16,0
1/11/2025 16:00,Compressor-303,40,13.67,401.27,38.1,55.74,0
1/11/2025 17:00,Compressor-303,40,16.64,407.1,45.71,52.78,0
1/11/2025 18:00,Compressor-303,40,12.4,413.64,33.52,54.88,0
1/11/2025 19:00,Compressor-303,40,16.15,392.37,46.02,51.36,0
1/11/2025 20:00,Compressor-303,40,16.04,416.34,43.07,51.58,0
1/11/2025 21:00,Compressor-303,43.61,15.76,414.1,42.55,55.55,0
1/11/2025 22:00,Compressor-303,44.69,17.95,429.24,46.74,55.32,0
1/11/2025 23:00,Compressor-303,52.12,14.54,387.11,41.98,63.83,0
1/12/2025 0:00,Compressor-303,65.41,22.95,427.42,60.07,67.1,0
1/12/2025 1:00,Compressor-303,54.2,17.5,404.63,48.38,62.22,0
1/12/2025 2:00,Compressor-303,73.51,22.15,383.32,64.63,73.39,0
1/12/2025 3:00,Compressor-303,78.45,22.62,401.47,63.03,74.88,0
1/12/2025 4:00,Compressor-303,97.44,34.87,419.23,93.04,92.2,0
1/12/2025 5:00,Compressor-303,99.78,32.53,433.27,84,86.14,20
1/12/2025 6:00,Compressor-303,92.8,34.89,408.91,95.44,85.39,31
1/12/2025 7:00,Compressor-303,87.65,36.56,409.44,99.88,85.33,0
1/12/2025 8:00,Compressor-303,85.55,34.9,395.46,98.72,85.09,0
1/12/2025 9:00,Compressor-303,74.08,29.42,396.15,83.07,75.24,0
1/12/2025 10:00,Compressor-303,76.46,27.51,403.69,76.22,75.15,0
1/12/2025 11:00,Compressor-303,66.66,20.14,412.25,54.64,71.93,0
1/12/2025 12:00,Compressor-303,56.22,18.75,386.83,54.22,64.45,0
1/12/2025 13:00,Compressor-303,58.9,17.11,390.71,48.99,67.2,0
1/12/2025 14:00,Compressor-303,41.98,17.84,429.31,46.5,56.18,0
1/12/2025 15:00,Compressor-303,40,12.01,395.75,33.95,56.01,0
1/12/2025 16:00,Compressor-303,47.21,16.78,401.56,46.74,58.93,0
1/12/2025 17:00,Compressor-303,40,13.44,434.08,34.62,51.31,0
1/12/2025 18:00,Compressor-303,40,16.3,417.5,43.66,53.34,0
1/12/2025 19:00,Compressor-303,40,12.9,437.01,33.01,54.62,0
1/12/2025 20:00,Compressor-303,40,15.69,433.63,40.48,54.28,0
1/12/2025 21:00,Compressor-303,43.62,12.37,389.02,35.57,57.16,0
1/12/2025 22:00,Compressor-303,43.19,14.78,387.74,42.64,57.4,0
1/12/2025 23:00,Compressor-303,50.22,14.47,396.49,40.83,60.3,0
1/13/2025 0:00,Compressor-303,64.55,26.7,438.96,68.09,68.36,0
1/13/2025 1:00,Compressor-303,61.72,26.48,435.3,68.07,67.14,0
1/13/2025 2:00,Compressor-303,79.6,24.66,392.02,70.4,79.8,0
1/13/2025 3:00,Compressor-303,76.01,30.71,406.32,84.59,77,0
1/13/2025 4:00,Compressor-303,84.77,36.77,427.53,96.26,83.8,0
1/13/2025 5:00,Compressor-303,83.02,27.23,396.44,76.87,81.17,0
1/13/2025 6:00,Compressor-303,88.27,30.41,392.57,86.69,81.79,0
1/13/2025 7:00,Compressor-303,93.77,37.78,385.75,109.62,88.52,0
1/13/2025 8:00,Compressor-303,92.49,35.21,395.44,99.65,84.11,0
1/13/2025 9:00,Compressor-303,91.58,34.46,393.27,98.07,83.38,0
1/13/2025 10:00,Compressor-303,74.24,27.18,417.06,72.94,77.64,0
1/13/2025 11:00,Compressor-303,67.74,29.2,430.51,75.9,72.59,0
1/13/2025 12:00,Compressor-303,52.87,21.59,404.36,59.77,60.78,0
1/13/2025 13:00,Compressor-303,52.93,19.07,428.37,49.83,58.66,0
1/13/2025 14:00,Compressor-303,40,15.44,386.56,44.71,55.43,0
1/13/2025 15:00,Compressor-303,40,14.47,431.31,37.54,53.02,0
1/13/2025 16:00,Compressor-303,40,14.94,386.05,43.32,57.62,0
1/13/2025 17:00,Compressor-303,40,13.49,403.86,37.38,55.25,0
1/13/2025 18:00,Compressor-303,40,15.54,413.11,42.11,50.83,0
1/13/2025 19:00,Compressor-303,40,14,400,39.19,53.31,0
1/13/2025 20:00,Compressor-303,40,15.82,404.89,43.72,57.8,0
1/13/2025 21:00,Compressor-303,43.33,15.96,395,45.22,57.01,0
1/13/2025 22:00,Compressor-303,40,13.53,409.16,37.02,56.37,0
1/13/2025 23:00,Compressor-303,50.4,18.67,386.33,54.09,59.32,0
1/14/2025 0:00,Compressor-303,61.98,19.25,423.78,50.87,67.47,0
1/14/2025 1:00,Compressor-303,78.26,31.04,438.56,79.27,74.18,0
1/14/2025 2:00,Compressor-303,73.72,30.78,415.09,83.04,71.56,0
1/14/2025 3:00,Compressor-303,74.88,30.05,409.69,82.14,75.8,0
1/14/2025 4:00,Compressor-303,85.97,36.37,398.31,102.26,84.72,0
1/14/2025 5:00,Compressor-303,84.13,32.57,396.83,91.9,83.93,0
1/14/2025 6:00,Compressor-303,86.66,29.19,411.79,79.38,80.95,0
1/14/2025 7:00,Compressor-303,84.58,28.92,419.3,77.25,81.34,0
1/14/2025 8:00,Compressor-303,89.67,39.63,416.51,106.56,82.39,0
1/14/2025 9:00,Compressor-303,88.62,29.11,383.81,84.95,81.11,0
1/14/2025 10:00,Compressor-303,75.22,22.63,397.27,63.8,76.2,0
1/14/2025 11:00,Compressor-303,72.59,30.79,402.44,85.69,76.27,0
1/14/2025 12:00,Compressor-303,58.83,21.04,395.14,59.64,66.4,0
1/14/2025 13:00,Compressor-303,55.1,19.06,403.1,52.94,61.34,0
1/14/2025 14:00,Compressor-303,43.92,15.24,408.86,41.75,54.32,0
1/14/2025 15:00,Compressor-303,40,14.66,421.13,38.98,53.7,0
1/14/2025 16:00,Compressor-303,40,15.21,428.15,39.78,53,0
1/14/2025 17:00,Compressor-303,40,12.69,397.29,35.78,51.21,0
1/14/2025 18:00,Compressor-303,40,15.7,436.17,40.32,52.81,0
1/14/2025 19:00,Compressor-303,40,13.47,403.7,37.36,53.35,0
1/14/2025 20:00,Compressor-303,40,15.26,399,42.84,51.51,0
1/14/2025 21:00,Compressor-303,41.87,12.58,383.95,36.7,51.76,0
1/14/2025 22:00,Compressor-303,48.29,18.5,402.64,51.45,58.69,0
1/14/2025 23:00,Compressor-303,49.41,15.61,383.51,45.57,58.91,0
1/15/2025 0:00,Compressor-303,58.37,17.88,425.65,47.06,64.33,0
1/15/2025 1:00,Compressor-303,57.41,21.55,410.39,58.85,66.43,0
1/15/2025 2:00,Compressor-303,69.32,30.13,424,79.62,69.52,0
1/15/2025 3:00,Compressor-303,79.79,27.76,413.08,75.31,79.38,0
1/15/2025 4:00,Compressor-303,87.17,28.21,411.51,76.81,80.31,0
1/15/2025 5:00,Compressor-303,96.01,29.86,415.43,80.53,87.15,0
1/15/2025 6:00,Compressor-303,94.79,30.43,417.75,81.62,88.2,54
1/15/2025 7:00,Compressor-303,95.21,37.15,407.2,102.23,88.86,0
1/15/2025 8:00,Compressor-303,84.59,34,403.45,94.43,80.96,0
1/15/2025 9:00,Compressor-303,84.37,26.55,392.25,75.84,82.39,0
1/15/2025 10:00,Compressor-303,73.86,23.29,399.66,65.29,73.92,0
1/15/2025 11:00,Compressor-303,50.43,15.9,434.09,41.04,59.59,0
1/15/2025 12:00,Compressor-303,64.47,23.76,416.29,63.96,65.35,0
1/15/2025 13:00,Compressor-303,52.12,20.83,388.03,60.16,63.99,0
1/15/2025 14:00,Compressor-303,40,11.68,382.02,34.26,54.9,0
1/15/2025 15:00,Compressor-303,40,11.38,393.55,32.4,54.8,0
1/15/2025 16:00,Compressor-303,40,13,427.81,34.04,55.21,0
1/15/2025 17:00,Compressor-303,40,15.16,433.85,39.15,55.33,0
1/15/2025 18:00,Compressor-303,40,13.88,385.6,40.33,53.36,0
1/15/2025 19:00,Compressor-303,40,16.85,437.37,43.17,54.69,0
1/15/2025 20:00,Compressor-303,43.63,13.05,394.42,37.08,50.4,0
1/15/2025 21:00,Compressor-303,46.07,19.94,439.59,50.83,58.59,0
1/15/2025 22:00,Compressor-303,47.5,19.66,439.16,50.16,61.02,0
1/15/2025 23:00,Compressor-303,51.34,15.31,384.72,44.6,62.11,0
1/16/2025 0:00,Compressor-303,57.35,22.89,412.61,62.2,62.3,0
1/16/2025 1:00,Compressor-303,70.99,27.36,422.26,72.65,70.43,0
1/16/2025 2:00,Compressor-303,73.61,26.12,387.6,75.56,71.66,0
1/16/2025 3:00,Compressor-303,73.42,23.87,390.2,68.59,72.58,0
